best_fitness,q1_fitness,average_fitness,q3_fitness
0.7346378468753342,0.24713734481067728,0.39245654564144045,0.4603574372305691
0.7346378468753342,0.21987431632280083,0.3799769171018016,0.44547334473594513
0.7346378468753342,0.28159874297996973,0.39245654564144045,0.5050808716637276
0.7346378468753342,0.2818447346668573,0.39245654564144045,0.5390806173170488
0.7346378468753342,0.2793843843433804,0.39245654564144045,0.5673838548396157
0.7803643617815812,0.3534045933725317,0.48276658651963805,0.572979011983475
0.7803643617815812,0.34132400807607344,0.48276658651963805,0.5673838548396157
0.7952129753562711,0.2818447346668573,0.3944384037815214,0.5682013184419893
0.8016509246765616,0.36746568499275345,0.5415174845688706,0.6459727988606073
0.8016509246765616,0.34388013852359245,0.572979011983475,0.7346378468753342
0.8016509246765616,0.39150653627564186,0.5673838548396157,0.7346378468753342
0.8016509246765616,0.39245654564144045,0.6210121147525399,0.7803643617815812
0.8016509246765616,0.3012679422142221,0.5250752206796269,0.7952129753562711
0.8016509246765616,0.36385384846368896,0.5171620923645041,0.6505980201980871
0.8016509246765616,0.39245654564144045,0.5673838548396157,0.7952129753562711
0.8016509246765616,0.4499229846096548,0.7346378468753342,0.7952129753562711
0.8016509246765616,0.35708956699223826,0.5528343720671534,0.8016509246765616
0.8016509246765616,0.44063495587767915,0.5807126358857355,0.8016509246765616
0.8016509246765616,0.38281251848532927,0.6183721806914841,0.8016509246765616
0.8016509246765616,0.3574451539114692,0.5706537092491101,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.5690187820443628,0.8016509246765616
0.8016509246765616,0.4425086085447205,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.5673838548396157,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.6334924568065736,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.3867725206018896,0.6812984150979434,0.8016509246765616
0.8016509246765616,0.3486686158636968,0.5673838548396157,0.8016509246765616
0.8016509246765616,0.48276658651963805,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.374957666399992,0.7910076432290714,0.8016509246765616
0.8016509246765616,0.5221792277089882,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.34784624096206485,0.6903053228679707,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.7238118617685845,0.8016509246765616
0.8016509246765616,0.4620482702607899,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.4288857184373458,0.8016509246765616,0.8016509246765616
0.8016509246765616,0.364457488078352,0.8016509246765616,0.8016509246765616
