best_fitness,q1_fitness,average_fitness,q3_fitness
0.6459727988606073,0.22390178179731565,0.29843540680450065,0.39245654564144045
0.6459727988606073,0.2496329807047201,0.39134496718090334,0.40387666110807835
0.6459727988606073,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.6459727988606073,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.6459727988606073,0.3919007564111719,0.5673838548396157,0.572979011983475
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.5462295377596214,0.6334924568065736,0.6459727988606073
0.6459727988606073,0.398253523566644,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.36746568499275345,0.572979011983475,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.6210121147525399,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.590771562522361,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.2675387542783849,0.5544506697042432,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.3902333887203662,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.6459727988606073,0.47233213389872375,0.6210121147525399,0.6459727988606073
0.6459727988606073,0.39245654564144045,0.5941979847960779,0.6459727988606073
0.7952129753562711,0.40102163224141885,0.6210121147525399,0.6459727988606073
0.7952129753562711,0.5005403800590033,0.5701814334115454,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5673838548396157,0.6210121147525399
0.7952129753562711,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6058918386374504,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5690187820443628,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.7952129753562711,0.29159265407136326,0.5544506697042432,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.47598034715251786,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5673838548396157,0.6459727988606073
0.8016509246765616,0.3867725206018896,0.4360072455666132,0.6459727988606073
0.8016509246765616,0.34875928142778695,0.5415174845688706,0.6272522857795568
0.8016509246765616,0.3867725206018896,0.44201533104180735,0.6210121147525399
0.8016509246765616,0.27010024616201267,0.39245654564144045,0.547984077136557
0.8016509246765616,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.8016509246765616,0.369720445483237,0.40783912475766193,0.5983317005799057
0.8016509246765616,0.34498785517212593,0.4479448034242566,0.6210121147525399
0.8016509246765616,0.2793843843433804,0.39245654564144045,0.5687826441255805
0.8016509246765616,0.2793843843433804,0.38998834933520493,0.5069819030526321
0.8016509246765616,0.24925819825665738,0.39245654564144045,0.5712350349327013
0.8016509246765616,0.3316312942909405,0.39245654564144045,0.5433335447889827
0.8016509246765616,0.2818447346668573,0.39245654564144045,0.6210121147525399
0.8016509246765616,0.281424625442905,0.39245654564144045,0.5673838548396157
0.8016509246765616,0.2844517700855286,0.42986610983108564,0.5673838548396157
0.8016509246765616,0.32243923570585015,0.42245271857202965,0.5687826441255805
0.8016509246765616,0.2818447346668573,0.4001478351995512,0.572979011983475
0.8016509246765616,0.3541126142422031,0.43036342277927064,0.572979011983475
0.8016509246765616,0.39245654564144045,0.5330545526694818,0.5774271496181965
0.8016509246765616,0.384737593833342,0.46782715366025873,0.5774271496181965
0.8016509246765616,0.39245654564144045,0.5186286542361584,0.572979011983475
0.8016509246765616,0.2818447346668573,0.40556494629015016,0.5712350349327013
0.8016509246765616,0.33543815760047,0.39245654564144045,0.5673838548396157
0.8016509246765616,0.39245654564144045,0.4469582484184302,0.572979011983475
0.8016509246765616,0.34305874795449953,0.39245654564144045,0.572979011983475
0.8016509246765616,0.369720445483237,0.4946157822125482,0.6459727988606073
0.8016509246765616,0.39245654564144045,0.5490880927032371,0.6459727988606073
0.8016509246765616,0.369720445483237,0.40140968636875396,0.572979011983475
