best_fitness,q1_fitness,average_fitness,q3_fitness
0.7952129753562711,0.22462081311296772,0.38998834933520493,0.39245654564144045
0.7952129753562711,0.28380001123086074,0.39245654564144045,0.45923946635068047
0.7952129753562711,0.369720445483237,0.39245654564144045,0.48276658651963805
0.7952129753562711,0.2793843843433804,0.3905565269098432,0.48276658651963805
0.7952129753562711,0.28838161916857996,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.36796557318728496,0.4187245189787916,0.5687826441255805
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.28969156886293046,0.39687457864935094,0.572979011983475
0.7952129753562711,0.28969156886293046,0.42245271857202965,0.5673838548396157
0.7952129753562711,0.36277322641719595,0.48276658651963805,0.590771562522361
0.7952129753562711,0.39245654564144045,0.4618976812778095,0.572979011983475
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.34294894485670974,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.28380001123086074,0.48276658651963805,0.572979011983475
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.48276658651963805
0.7952129753562711,0.326747506521023,0.3944384037815214,0.5687826441255805
0.7952129753562711,0.2818447346668573,0.44102877603598095,0.572979011983475
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.48276658651963805
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.48276658651963805
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.48276658651963805
0.7952129753562711,0.2673542605132192,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.22462081311296772,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.2877298603139122,0.3964202619216023,0.5774271496181965
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.5687826441255805
0.7952129753562711,0.28969156886293046,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.28838161916857996,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.28380001123086074,0.3944384037815214,0.572979011983475
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.572979011983475
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.572979011983475
0.7952129753562711,0.39245654564144045,0.4058578929328701,0.5983317005799057
0.7952129753562711,0.3480068258788045,0.3944384037815214,0.5983317005799057
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.590771562522361
0.7952129753562711,0.36385384846368896,0.44530285563865,0.6459727988606073
0.7952129753562711,0.29641799646298717,0.48276658651963805,0.6459727988606073
0.7952129753562711,0.3898391685848362,0.4433216238138582,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.3964202619216023,0.6459727988606073
0.7952129753562711,0.2993062336652038,0.572979011983475,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.28380001123086074,0.46782715366025873,0.6459727988606073
0.7952129753562711,0.3497132263281604,0.46782715366025873,0.6459727988606073
0.7952129753562711,0.3782019486311978,0.5544506697042432,0.6459727988606073
0.7952129753562711,0.2844517700855286,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.3919007564111719,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.42245271857202965,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.5121420355442543,0.6459727988606073
0.7952129753562711,0.35521922605585216,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.3867725206018896,0.5250752206796269,0.6459727988606073
0.7952129753562711,0.28380001123086074,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.3981666033747594,0.6459727988606073
0.7952129753562711,0.38451776011140604,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.2844517700855286,0.6035078192314516,0.6459727988606073
0.7952129753562711,0.3412235483494014,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.5042063154377984,0.6459727988606073
0.7952129753562711,0.4719429574502826,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.38090592358234154,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.22462081311296772,0.45085505927328506,0.6459727988606073
0.7952129753562711,0.369720445483237,0.563325754699574,0.6459727988606073
0.7952129753562711,0.3919007564111719,0.5544506697042432,0.6459727988606073
0.8277783884942778,0.38090592358234154,0.44910218779712296,0.6459727988606073
0.8277783884942778,0.39245654564144045,0.5485150298245711,0.6971585069969626
0.8277783884942778,0.39245654564144045,0.5264335371180237,0.7497816289955684
0.8277783884942778,0.28380001123086074,0.5324604003262118,0.6459727988606073
0.8277783884942778,0.28380001123086074,0.4021296933396321,0.6459727988606073
0.8277783884942778,0.3600692932867887,0.4244339503968214,0.6459727988606073
0.8277783884942778,0.2818447346668573,0.4021296933396321,0.7952129753562711
0.8277783884942778,0.2818447346668573,0.5413106056988393,0.7952129753562711
0.8277783884942778,0.39177823671859124,0.49009563157093305,0.7952129753562711
0.8277783884942778,0.2818447346668573,0.5360309173795487,0.7952129753562711
0.8277783884942778,0.38221828218608633,0.6334924568065736,0.7952129753562711
0.8277783884942778,0.39245654564144045,0.6459727988606073,0.8016509246765616
0.8277783884942778,0.39245654564144045,0.7205928871084393,0.8016509246765616
0.8277783884942778,0.369720445483237,0.6334924568065736,0.8016509246765616
0.8277783884942778,0.39245654564144045,0.6183721806914841,0.8016509246765616
0.8277783884942778,0.3486686158636968,0.6459727988606073,0.8016509246765616
0.8277783884942778,0.39150653627564186,0.8016509246765616,0.8016509246765616
0.8277783884942778,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8277783884942778,0.39177823671859124,0.6334924568065736,0.8016509246765616
0.8277783884942778,0.364457488078352,0.4690547683357262,0.8016509246765616
0.8277783884942778,0.3453610012978901,0.7681443857759479,0.8016509246765616
0.8277783884942778,0.2818447346668573,0.5673838548396157,0.8016509246765616
0.8277783884942778,0.2818447346668573,0.48053064475986085,0.8016509246765616
0.8277783884942778,0.34806497624903376,0.5513503148058603,0.8016509246765616
0.8277783884942778,0.3099288222016168,0.5250752206796269,0.8016509246765616
0.8277783884942778,0.39245654564144045,0.6459727988606073,0.8016509246765616
0.8277783884942778,0.3513376542466904,0.5442382776459583,0.8016509246765616
0.8277783884942778,0.3058340940119413,0.6058918386374504,0.8016509246765616
0.8277783884942778,0.27601555395522154,0.5090416806458715,0.8016509246765616
0.8277783884942778,0.3600692932867887,0.5673838548396157,0.8016509246765616
0.8277783884942778,0.3902333887203662,0.5090416806458715,0.8016509246765616
0.8277783884942778,0.3919007564111719,0.7910076432290714,0.8016509246765616
0.8277783884942778,0.3490996581636941,0.7131685803210943,0.8016509246765616
0.8277783884942778,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8277783884942778,0.39245654564144045,0.8016509246765616,0.8016509246765616
0.8277783884942778,0.369720445483237,0.6334924568065736,0.8016509246765616
0.8277783884942778,0.2818447346668573,0.572979011983475,0.8016509246765616
0.8277783884942778,0.3964202619216023,0.6459727988606073,0.8016509246765616
