best_fitness,q1_fitness,average_fitness,q3_fitness
0.6459727988606073,0.21987431632280083,0.369720445483237,0.39245654564144045
0.6459727988606073,0.3306360301396357,0.39245654564144045,0.5673838548396157
0.6459727988606073,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.5673838548396157
0.6459727988606073,0.39245654564144045,0.5673838548396157,0.5673838548396157
0.6459727988606073,0.3497132263281604,0.5673838548396157,0.5673838548396157
0.6459727988606073,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.6459727988606073,0.35239201875962944,0.40140968636875396,0.5673838548396157
0.6459727988606073,0.39245654564144045,0.5544506697042432,0.5983317005799057
0.6459727988606073,0.30620956804600574,0.48276658651963805,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.5870310908448636
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.5673838548396157
0.7952129753562711,0.3919007564111719,0.43036342277927064,0.572979011983475
0.7952129753562711,0.39245654564144045,0.46782715366025873,0.6210121147525399
0.7952129753562711,0.3576029921478822,0.48276658651963805,0.572979011983475
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.572979011983475
0.7952129753562711,0.39245654564144045,0.3964202619216023,0.5774271496181965
0.7952129753562711,0.2818447346668573,0.3964202619216023,0.5687826441255805
0.7952129753562711,0.39177823671859124,0.5701814334115454,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.44530285563865,0.6459727988606073
0.7952129753562711,0.28380001123086074,0.4469582484184302,0.6272522857795568
0.7952129753562711,0.2818447346668573,0.5673838548396157,0.6459727988606073
0.7952129753562711,0.2877298603139122,0.5544506697042432,0.6459727988606073
0.7952129753562711,0.30620956804600574,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.36385384846368896,0.5250752206796269,0.6459727988606073
0.7952129753562711,0.32757704488394856,0.5360309173795487,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.48276658651963805,0.6459727988606073
0.7952129753562711,0.28144977871964305,0.3964202619216023,0.6459727988606073
0.7952129753562711,0.28380001123086074,0.5544506697042432,0.6459727988606073
0.7952129753562711,0.38974330995004364,0.5250752206796269,0.6459727988606073
0.7952129753562711,0.27515696421996916,0.4167426608387107,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6210121147525399,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.5250752206796269,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.3308034855751657,0.5121420355442543,0.6459727988606073
0.7952129753562711,0.2999579925198716,0.5121420355442543,0.6459727988606073
0.7952129753562711,0.369720445483237,0.590771562522361,0.6459727988606073
0.7952129753562711,0.3258067247735026,0.560650857383004,0.6459727988606073
0.7952129753562711,0.3677159145139578,0.5673838548396157,0.6459727988606073
0.7952129753562711,0.3247857979720047,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.3867725206018896,0.5969955633680075,0.6459727988606073
0.7952129753562711,0.39177823671859124,0.5701814334115454,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.3944384037815214,0.6459727988606073
0.7952129753562711,0.28380001123086074,0.4259152162151545,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5106544273983983,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.4618976812778095,0.6459727988606073
0.7952129753562711,0.3919007564111719,0.6183721806914841,0.6459727988606073
0.7952129753562711,0.3902333887203662,0.5701814334115454,0.6459727988606073
0.7952129753562711,0.3791172806661771,0.46782715366025873,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.3944384037815214,0.6459727988606073
0.7952129753562711,0.29641799646298717,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.21987431632280083,0.3143955273016588,0.5053196928855973
0.7952129753562711,0.3919007564111719,0.4433216238138582,0.6459727988606073
0.7952129753562711,0.371788478266878,0.572979011983475,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5969955633680075,0.6459727988606073
0.7952129753562711,0.36114987351254524,0.48276658651963805,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.34446541448888035,0.5108511672317606,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6334924568065736,0.6459727988606073
0.7952129753562711,0.27223725572789803,0.4001484615148403,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.4717460998384293,0.6459727988606073
0.7952129753562711,0.22462081311296772,0.46782715366025873,0.6459727988606073
0.7952129753562711,0.38510515291108394,0.5701814334115454,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.46782715366025873,0.6459727988606073
0.7952129753562711,0.2971913316743267,0.46782715366025873,0.6459727988606073
0.7952129753562711,0.3780558954849457,0.48276658651963805,0.6459727988606073
0.7952129753562711,0.3497132263281604,0.48276658651963805,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.34098723630769145,0.6094759054220411,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5250752206796269,0.6459727988606073
0.7952129753562711,0.38090592358234154,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.3919007564111719,0.5673838548396157,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5701814334115454,0.6459727988606073
0.7952129753562711,0.3919007564111719,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.6334924568065736,0.6459727988606073
0.7952129753562711,0.33225350624871475,0.5673838548396157,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.5441081842707689,0.6459727988606073
0.7952129753562711,0.35357201744525757,0.44102877603598095,0.6459727988606073
0.7952129753562711,0.28969156886293046,0.5673838548396157,0.6459727988606073
0.7952129753562711,0.39245654564144045,0.5701814334115454,0.7840765151752537
0.7952129753562711,0.22462081311296772,0.39245654564144045,0.6459727988606073
0.7952129753562711,0.2818447346668573,0.46445029512110353,0.7840765151752537
0.7952129753562711,0.39245654564144045,0.572979011983475,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.572979011983475,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.5690187820443628,0.7952129753562711
0.7952129753562711,0.3919007564111719,0.4946157822125482,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.5969955633680075,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.6210121147525399,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.5673838548396157,0.7952129753562711
0.7952129753562711,0.3614384026646963,0.6058918386374504,0.7952129753562711
0.7952129753562711,0.3620652055475245,0.5673838548396157,0.7952129753562711
0.7952129753562711,0.39245654564144045,0.6459727988606073,0.7952129753562711
0.7952129753562711,0.2818447346668573,0.3944384037815214,0.7952129753562711
0.7952129753562711,0.2818447346668573,0.42245271857202965,0.7952129753562711
